entidad,descripcion,titulo,icono,filtro,version_exe,version_zoo,version_cli,formulario,tipo,version,herencia,kontroler,orden,ubicaciondb,usaguid,centraliza,comportamiento,identificador,modulos,formatodescripcion,versionminimaderecepcion,versionminimadeemision
"LIMITECONSUMO","Límites de consumos","Límites de consumos de clientes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"TBC","LCN","PDJN","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"LINEA","Líneas","Líneas de artículos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","LIN","SIPDJKN","","",""
"LINEASUCURSAL","Línea de sucursal","Líneas de sucursales","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","LSU","SUIOPTQDGHJKLMWN","","",""
"LINKQRENETIQUETA","Link para impresión de código QR en etiquetas","Link para impresión de código QR en etiquetas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"TBD","LQR","SIPDJKN","","",""
"LIQUIDACIONDETALLER","Liquidación de talleres","Liquidación de talleres","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","LTP","X","","",""
"LIQUIDACIONDIARIA","Liquidación diaria","Liquidación diaria","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","LDT","PTH","","",""
"LIQUIDACIONMENSUAL","Liquidación mensual","Liquidación mensual","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","LIQ","PTH","","",""
"LISTADECOSTOSDEPRODUCCION","Listas de costos de producción","Listas de costos de producción","","",7.00,0,0,T,"E",2,"LiquidacionEnProduccion","",0,"",F,F,"C","LCP","X","","",""
"LISTADEPRECIOS","Listas de precios","Listas de precios","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTWD","LPR","PDHJKN","","",""
"LISTADEPRECIOSCALCULADA","Asignación de fórmula a lista de precios","Asignación de fórmula a lista de precios","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","LPC","PDHJKN","","07.0001.11720",""
"LISTADOSPERSONALIZADOS","Listados personalizados","Listados personalizados","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"B","LPZ","QSDGOPWHIJTKLMNF","","",""
"MAILPORLOTE","Envío de e-mail por lote","Envío de e-mail por lote","","",7.00,0,0,T,"E",2,"","",1,"",F,T,"","MFA","DJN","","",""
"MAQUINARIA","Maquinarias y mano de obra","Maquinarias y mano de obra","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","MQP","X","","",""
"MARCA","Marcas de artículos","Marcas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","MAR","SIPDJKN","","",""
"MINIMOREPOSICION","Modificación de mínimo y máximo de stock","Modificación de mínimo y máximo de stock","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","MIN","I","This.ObtenerNombre() + " - " + transform( This.Numero, "@LZ 99999999" )","06.0003.11350","06.0003.11350"
"MODELODEPRODUCCION","Modelo de producción","Modelo de producción","","",7.00,0,0,T,"E",2,"EntidadDeProduccion","FormularioDeProduccion",0,"",F,F,"CD","MDP","X","","",""
"MODIFICACIONDECOSTOSDEPRODUCCION","Modificación de costos de producción","Modificación de costos de producción","","",7.00,0,0,T,"E",2,"LiquidacionEnProduccion","",0,"",F,F,"C","MCP","X","","",""
"MONEDA","Monedas","Monedas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTW","MON","PDHJKN","","",""
"MONEDAAFIP","Moneda AFIP","Moneda AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","MAF","SIPDJN","","",""
"MOTIVO","Motivos","Motivos","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","MOT","SIPDK","","",""
"MOTIVODATOSADICIONALESCOMPROBANTESA","Motivo en datos adicionales de comprobantes A","Motivo en datos adicionales de comprobantes A","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","MDA","","","",""
"MOTIVODESCARTE","Motivos de descarte","Motivos de descarte","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","MDE","X","","",""
"MOTIVODESCUENTOYDEVOLUCION","Motivos de descuento y devolución","Motivos de descuento y devolución","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BT","MDD","PDJKN","","",""
"MOVIMIENTOBANCARIO","Movimientos bancarios","Movimientos bancarios","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","MBC","SIPDJKN","","",""
"MOVIMIENTOSINTERNOSLINCE","Movimientos internos Lince","Movimientos Internos Lince","","",7.00,0,0,F,"E",2,"","",0,"",T,F,"B","MIT","SUIOPTQDGHJKLMN","","",""
"MOVIMIENTOSTOCKAINVENT","Movimiento de insumos entre inventarios","Movimiento de insumos entre inventarios","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovInsumos","Comprobante",1,"",T,T,"C","MSI","SIPDJKNX","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"MOVIMIENTOSTOCKAPRODUCC","Movimiento de insumos a producción","Movimiento de insumos a producción","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovInsumos","Comprobante",1,"",T,T,"CD","MSP","SIPDJKNX","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"MOVIMIENTOSTOCKDESDEPRODUCC","Movimiento de insumos desde producción","Movimiento de insumos desde producción","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovInsumos","Comprobante",1,"",T,T,"CD","MSD","SIPDJKNX","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"Material","Materiales","Materiales de artículos","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","003","SIPDJKN","","",""
"Memoria","Memoria","Memoria formulario","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","MEM","","","",""
"MercaderiaEnTransito","Mercadería en tránsito","Mercadería en tránsito","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovStock","Comprobante",1,"",T,F,"TXBCD","MTR","SI","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","08.0012.12500","08.0012.12500"
"Modificacionprecios","Modificación de precios","Modificaciones de precios","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","PRE","P","This.ObtenerNombre() + " - " + transform( This.Numero, "@LZ 99999999" )","06.0003.00001","06.0003.00001"
"Movimientodecaja","Movimientos de caja","Movimientos de caja","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"TBC","MCA","","","06.0004.11383",""
"Movimientodestock","Movimiento de stock","Movimiento de stock","","",7.00,0,0,T,"E",2,"Ent_ComprobanteMovStock","Comprobante",1,"",T,T,"CBTXD","MDS","SI","This.ObtenerNombre() + " " + transform( This.Numero, "@LZ 99999999" )","",""
"NOMBREDEFANTASIA","Nombre de fantasía","Nombres de fantasía","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"D","NFA","SIPDJN","","",""
"NOMENCLADORARBA","Nomenclador ARBA","Nomenclador ARBA","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BT","NAR","SIPDJKN","","",""
"NOTADECREDITOAGRUPADA","Nota de crédito","Nota de crédito","","FactTipo = 55",7.00,0,0,T,"E",2,"Ent_ComprobanteAgrupado","ComprobanteAgrupado",1,"",T,T,"TXD","NAG","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOCOMPRA","Nota de crédito de compra","Nota de crédito de compra","","FactTipo = 10",7.00,0,0,T,"E",2,"ENTCOLORYTALLE_COMPROBANTEDECOMPRASCONVALORES","ComprobanteDeComprasConValores",1,"",T,T,"CTXD","NCC","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"NOTADECREDITODEEXPORTACION","Nota de crédito de exportación de venta","Nota de crédito de exportación de venta","","FactTipo = 48",7.00,0,0,T,"E",2,"Ent_ComprobanteExportacion","ComprobanteDeVentasConValores",1,"",T,T,"TXD","NCX","N","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOELECTRONICA","Nota de crédito electrónica de venta","Nota de crédito electrónica de venta","","FactTipo = 28",7.00,0,0,T,"E",2,"EntColorYTalle_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","CEN","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOELECTRONICADECREDITO","Nota de crédito electrónica MiPyME de venta","Nota de crédito electrónica MiPyME de venta","","FactTipo = 55",7.00,0,0,T,"E",2,"EntColorYTalle_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","CEM","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADECREDITOELECTRONICAEXPORTACION","Nota de crédito electrónica exportación de venta","Nota de crédito electrónica exportación de venta","","FactTipo = 35",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoExportacion","ComprobanteElectronicoExportacion",1,"",T,T,"TXD","CEE","N","Substr(This.cComprobante,1,34) +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOAGRUPADA","Nota de débito","Nota de débito","","FactTipo = 56",7.00,0,0,T,"E",2,"Ent_ComprobanteAgrupado","ComprobanteAgrupado",1,"",T,T,"TXD","XAD","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOCOMPRA","Nota de débito de compra","Nota de débito de compra","","FactTipo = 9",7.00,0,0,T,"E",2,"ENTCOLORYTALLE_COMPROBANTEDECOMPRASCONVALORES","ComprobanteDeComprasConValores",1,"",T,T,"CTXD","NDC","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"NOTADEDEBITODEEXPORTACION","Nota de débito de exportación de venta","Nota de débito de exportación de venta","","FactTipo = 49",7.00,0,0,T,"E",2,"Ent_ComprobanteExportacion","ComprobanteDeVentasConValores",1,"",T,T,"TXD","NDX","N","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICA","Nota de débito electrónica de venta","Nota de débito electrónica de venta","","FactTipo = 29",7.00,0,0,T,"E",2,"EntColorYTalle_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","DEN","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICADECREDITO","Nota de débito electrónica MiPyME de venta","Nota de débito electrónica MiPyME de venta","","FactTipo = 56",7.00,0,0,T,"E",2,"EntColorYTalle_ComprobanteElectronicoNacional","ComprobanteElectronico",1,"",T,T,"CTXD","DEM","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NOTADEDEBITOELECTRONICAEXPORTACION","Nota de débito electrónica exportación de venta","Nota de débito electrónica exportación de venta","","FactTipo = 36",7.00,0,0,T,"E",2,"Ent_ComprobanteElectronicoExportacion","ComprobanteElectronicoExportacion",1,"",T,T,"TXD","DEE","N","This.cComprobante +" "+This.Letra + " " + transform(This.PuntoDeVenta,"@LZ 9999") + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"NUEVOENBASEA","Nuevo en base a","Nuevo en base a","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"","NBA","DJ","","",""
"NUEVOENTREGAONLINE","Nuevo Remito de venta en base a Pendientes de entrega","Nuevo Remito de venta en base a Pendientes de entrega","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","NEO","DJ","","",""
"Notadecredito","Nota de crédito manual de venta","Nota de crédito manual de venta","","FactTipo = 3",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"CTXD","NCV","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"Notadedebito","Nota de débito manual de venta","Nota de débito manual de venta","","FactTipo = 4",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",F,F,"CTXD","NDV","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"Numeraciones","Numeraciones","Numeraciones","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"T","NUM","SIPQDHJKN","","",""
"OBJETIVOSVENTA","Objetivos de venta","Objetivos","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"BCD","OBJ","J","","",""
"OPEECOMENPROCESO","Operaciones eCommerce en proceso","","","",7.00,0,0,F,"E",2,"","",0,"",T,F,"","CY3","E","","",""
"OPERACIONECOMMERCE","Operaciones ecommerce","Operaciones ecommerce","","",7.00,0,0,T,"E",2,"","Comprobante",0,"",T,F,"D","OEC","E","","",""
"OPERADORADETARJETA","Operadoras de tarjetas","Operadoras de tarjetas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTWD","056","PTH","","",""
"ORDENDEPAGO","Orden de pago","Orden de pago","","FactTipo = 31",7.00,0,0,T,"E",2,"ENTCOLORYTALLE_COMPROBANTEDECOMPRASCONVALORES","ComprobanteDeComprasConValores",1,"",T,T,"TXDBC","ODP","K","","01.0012.9424","01.0012.9424"
"ORDENDEPRODUCCION","Orden de producción","Orden de producción","","",7.00,0,0,T,"E",2,"EntidadDeProduccion","FormularioDeProduccion",0,"",F,F,"CD","OPP","X","","",""
"ORDENDESERVICIO","Orden de servicio","Orden de servicio","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BCD","ODS","SIPDJKN","","",""
"ORIGENDEDATOS","Orígenes de datos","Orígenes de datos","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTW","010","SUIPDJKN","","",""
"PADRONIIBB","Padron IIBB","Padrón I.I.B.B.","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","IIB","","","",""
"PAGO","Pago","Pago","","FactTipo = 37",7.00,0,0,T,"E",2,"","",0,"",T,T,"TXDC","PAG","K","This.cNombre + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","01.0012.9424","01.0012.9424"
"PAISAFIP","Pais AFIP","Pais AFIP","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BC","PAF","SIPDJN","","",""
"PAISES","Países","Países","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTW","PAI","SIPDJKN","","",""
"PALETADECOLORES","Paleta de colores","Paletas de colores","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTD","PTC","SIPDJKN","","",""
"PASAJEDESTOCK","Pasaje de stock","Pasaje de stock","","",7.00,0,0,T,"E",2,"","",0,"",T,F,"BD","PST","I","","",""
"PEDIDO","Pedido de venta","Pedido de venta","","FactTipo = 23",7.00,0,0,T,"E",2,"EntColoryTalle_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CBTXD","PED","DJ","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"PEDIDODECOMPRA","Pedido de compra","Pedido de compra","","FactTipo = 38",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CBTXD","PCO","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"PERSONALIZACIONDEENTIDADES","Personalización de entidades","Personalización de entidades","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"","PEN","SIPDJKN","","",""
"PLANDECUENTAS","Plan de cuentas","Plan de cuentas","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BD","CTA","F","","",""
"POOLDECLASE","Pool de clase","Pool de clase","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"W","POO","SUIOPTQDGHJKLMWN","","",""
"POS","Dispositivos POS","Dispositivos POS","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"B","POS","PTH","","",""
"PRESUPUESTO","Presupuesto de venta","Presupuesto de venta","","FactTipo = 25",7.00,0,0,T,"E",2,"EntColoryTalle_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CTXD","PR1","D","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"PRESUPUESTODECOMPRA","Presupuesto de compra","Presupuesto de compra","","FactTipo = 30",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CTXD","PDC","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"PROCESARNCPENDIENTEPROMOBANCO","Herramienta de generación de NC por promociones bancarias","Herramienta de generación de notas de crédito pendientes por promociones bancarias","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","PCB","DJKN","","",""
"PROCESOPRODUCCION","Procesos de producción","Procesos de producción","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"C","PRP","X","","",""
"PROMOCION","Promociones","Promociones","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BD","PR0","DJ","","",""
"PROPIEDADESLISTADOS","Propiedades avanzadas en listados","Propiedades avanzadas en listados","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","PLI","QSDGOPWHIJTKLMNF","","",""
"PROVEEDOR","Proveedores","Proveedores","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTD","PRV","SIPDJKN","this.Nombre","07.0008.12019",""
"PROVINCIA","Provincias","Provincias","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BTW","PRO","SIPDJKN","","",""
"PUNTOSDEVENTA","Diferenciación de puntos de venta por comprobante","Diferenciación de puntos de venta por comprobante","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","PVT","SIPQDHJKN","","",""
"Picking","Picking","Picking","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"CD","PIK","DJSKIN","","",""
"Precargaetiart","Pre-carga de combinaciones para impresión de etiquetas","Pre-carga de combinaciones para impresión de etiquetas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"DT","PET","L","","",""
"Preciodearticulo","Precios de artículos","Precios de artículos","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"BT","018","PQDJKN","THIS.CDESCRIPCIONCOMPROBANTE","06.0005.11402","06.0005.11402"
"PreparacionDeMercaderia","Preparación de mercadería","Preparación de mercadería","","FactTipo = 57",7.00,0,0,T,"E",2,"EntColoryTalle_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",0,"",T,T,"CBTXD","PRM","DJ","This.ObtenerNombre() + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"RAZONSOCIAL","Razón social","Razón social","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"BD","RAZ","F","","",""
"RECIBO","Recibo","Recibo","","FactTipo = 13",7.00,0,0,T,"E",2,"EntColorytalle_ComprobanteDeVentasConValores","ComprobanteDeVentasConValores",1,"",T,T,"TXDC","REC","DJN","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"REGIMENIMPOSITIVO","Régimen impositivo","Regímenes impositivos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTWD","REG","SIPDHJKN","","05.0005.10890",""
"REGISTRODEACTIVIDAD","Registros de actividad","Registros de actividad","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","ACT","SUIOPQDGHJKLMN","","",""
"REGISTRODEACTIVIDADDET","Detalle de contexto del registros de actividad","Detalle de contexto del registros de actividad","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","ACD","QSDGOPWHIJTKLMNF","","",""
"REGISTRODEBAJA","Registro de Baja","Registro de baja","","",7.00,0,0,F,"E",2,"","",0,"",F,F,"","RBL","QSDGOPWHIJTKLMNF","","",""
"REGISTRODEBAJAORGANIZACION","Registro de Baja de Organización","Registro de baja de Organización","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","RBO","QSDGOPWHIJTKLMNF","","",""
"REGISTRODECOSTOS","Registro de costos de mercadería","Registro de costos de mercadería","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BT","CMV","F","","",""
"REGISTRODECUENTA","Registros conciliables","Registros conciliables","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","RCT","SIPDJKN","","",""
"REGISTRODEMANTENIMIENTO","Registro de mantenimiento del sistema","Registro de mantenimiento del sistema","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"C","RAM","SUIOPQDGHJKLMN","","",""
"REGISTRODESALUDSERVIDORDEDATOS","Registros de salud del servidor de base de datos","Registros de salud del servidor de base de datos","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","SQL","QSDGOPWHIJTKLMNF","","",""
"REGISTROLIQUIDACIONCONSIGNACIONES","Registros de liquidación de consignaciones","Registros de liquidación de consignaciones","","",7.00,0,0,F,"E",2,"","",0,"SUCURSAL",F,F,"","RLC","","","",""
"REGLASTRANSFERENCIAS","Reglas de paquetes de datos","Reglas de paquetes de datos","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"B","RTR","SUPDGHJKLMN","","",""
"REMITO","Remito de venta","Remito de venta","","FactTipo = 11",7.00,0,0,T,"E",2,"EntColoryTalle_ComprobanteDeVentasSinValores","ComprobanteDeVentasSinValores",1,"",T,T,"CBTXD","RMV","SID","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","06.0004.11383",""
"REMITODECOMPRA","Remito de compra","Remito de compra","","FactTipo = 40",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CTXDB","RDC","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVentaExtendido, "@LZ 99999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"REMITOELECTRONICO","Remito electrónico","Remito electrónico","","",0.00,0,0,T,"E",2,"","",0,"",F,F,"D","REL","SID","","",""
"RENUMERAASIENTOS","Herramienta de renumeración de asientos contables","Herramienta de renumeración de asientos contables","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"","RNA","F","","",""
"REPORTEAUDITORIACIERREZ","Reporte de auditoría de cierre  Z","Reporte de auditoría de cierre Z","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","ACZ","SUIOPTQDGHJKLMN","","",""
"REPORTEELECTRONICO","Descarga de reportes electrónicos R.G. 3561/13","Descarga de reportes electrónicos RG 3561/13","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","RPE","DJN","","",""
"REQUERIMIENTODECOMPRA","Requerimiento de compra","Requerimiento de compra","","FactTipo = 42",7.00,0,0,T,"E",2,"Ent_ComprobanteDeComprasSinValores","ComprobanteDeComprasSinValores",1,"",T,T,"CTXD","REQ","K","This.cComprobante + " " + This.Letra + " " + transform( This.PuntoDeVenta, "@LZ 9999" ) + "-" + transform( This.Numero, "@LZ 99999999" )","",""
"RETIRODEEFECTIVO","Retiro de efectivo en caja","Retiro de efectivo","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","RDE","SUIOPTQDGHJKLMN","","",""
"RUBROPRODUCCION","Rubro de producción","Rubro de producción","","",7.00,0,0,T,"E",2,"","",1,"",F,F,"C","RBP","X","","",""
"RedondeoDePrecios","Redondeos","Redondeos","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"BTW","RED","PH","","",""
"SEGMENTACION","Segmentación de sucursal","Segmentaciones de sucursales","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"D","SEG","SUIOPTQDGHJKLMWN","","",""
"SELECCHEQUETERCEROS","Filtros para selección múltiple de cheques de terceros","Filtros para selección múltiple de cheques de terceros","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCT","K","","",""
"SELECCIONBASESARCHIVADAS","Selecciones de bases de datos archivadas","Selecciones de bases de datos archivadas","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"t","SBA","SUIOPTQDGHJKLMN","","",""
"SELECCIONCOMPROBANTEASOCIADO","Selección comprobante asociado","Selección comprobante asociado","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCA","F","","",""
"SELECCIONDESPACHO","Selección de despacho de importación","Selección de despacho de importación","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SDD","N","","",""
"SELECCIONOPERACIONECOMMERCE","Nuevo filtrado","Nuevo filtrado","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SOP","E","","",""
"SELECCIONORDENDESERVICIO","Seleccion de órdenes de servicio","Seleccion de órdenes de servicio","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SOS","SIPDJKN","","",""
"SELECCIONPARAINSERTAR","Selecciones de entidades","Selección de entidades","","",7.00,0,0,T,"E",2,"ent_virtual","",0,"",F,F,"T","SEI","SUIOPTQDGHJKLMN","","",""
"SELECHEQUEAINSERTAR","Selección de cheques","Selección de cheques","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCH","SUIOPTQDGHJKLMN","","",""
"SELECOMPAINSERTAR","Selección de comprobantes","Selección de comprobantes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SCI","SUIOPTQDGHJKLMN","","",""
"SENIA","Seña","Seña","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"CX","SEN","DJN","This.ObtenerNombre()","",""
"SENIAPENDIENTE","Señas pendientes","Seleccione señas pendientes","","",7.00,0,0,T,"E",2,"","",0,"",F,F,"","SEP","SUIOPTQDGHJKLMN","","",""
"SERVICIOREST","Servicio REST API","Servicio REST API","","",7.00,0,0,T,"E",2,"","",0,"ORGANIZACION",F,F,"B","RST","G","","",""
"SITUACIONFISCAL","Situación fiscal","Situación fiscal","","",7.00,0,0,F,"E",2,"","",0,"ORGANIZACION",F,F,"","STF","","","",""
