id,idnodo,parametro,tipodato,default,organizacion,puesto,sucursal,ayuda,version_exe,version_zoo,version_cli,paramint,paramusu,exe,longitud,decimales,idnodocliente,dominio,opciones,idunico
9797,34,"DetalleSucursalCaja","N","2",0,1,0,"Indica si exporta el ID de sucursal y el número de caja",0.00,0,0,"Detallesucursalcaja","Detalle de la sucursal y número de caja",T,0,0,520,"COMBO","Incluir solo cuando sea efectivo,Incluir,No incluir","1568F31481593814C6F1AAAA12562035459061"
9798,34,"ExportarRecFinComoConcep","L",".F.",0,1,0,"Permite exportar los recargos financieros como un item del comprobante.",0.00,0,0,"Exportarrecfincomoconcep","Exportar recargos financieros como concepto",T,0,0,520,"","","1DBA744821E06214CFB1AC5913518034925701"
9799,34,"ConceptoParaRecargo","C","",0,1,0,"Permite indicar el concepto con el que se exportarán los recargos financieros",0.00,0,0,"Conceptopararecargo","Concepto para recargos",T,23,0,520,"","","1C2AF89201C78514C8B1BFBE19177770234541"
9541,35,"Codigo de movimiento predeterminado para vuelto","C","VUELTO",0,1,0,"Codigo de movimiento predeterminado para vuelto",0.00,0,0,"CodigoDeMovimientoPredeterminadoParaVuelto","Codigo de movimiento predeterminado para vuelto",F,6,0,530,"","","1F9DC0A1A1CF6A1417C1ACBC13564254752001"
9543,35,"Código de moneda predeterminado para caja chica","C","",0,1,0,"Código de moneda predeterminado para caja chica",0.00,0,0,"CodigoDeMonedaPredeterminadoParaCajaChica","Código de moneda predeterminado para caja chica",F,10,0,530,"","","197F0522A152701446B19CB218879063802131"
9553,35,"Canje de Cupones (Entrada)","C","CANJE1",0,1,0,"Código de movimiento de entrada predeterminado para el Canje de Cupones",0.00,0,0,"CanjeDeCuponesEntrada","Canje de Cupones (Entrada)",F,6,0,530,"TEXTOMINMAY","","1A390FA02191A51487419CF217145303363201"
9554,35,"Canje de Cupones (Salida)","C","CANJE2",0,1,0,"Código de movimiento de salida predeterminado para el Canje de Cupones",0.00,0,0,"CanjeDeCuponesSalida","Canje de Cupones (Salida)",F,6,0,530,"TEXTOMINMAY","","16D3A2768110E3147AC19DAF11238320092001"
9555,35,"Comprobantes de caja (Entrada)","C","COBMEN",0,1,0,"Código de movimiento de entrada predeterminado para los Comprobantes de Caja",0.00,0,0,"ComprobantesDeCajaEntrada","Comprobantes de caja (Entrada)",F,6,0,530,"TEXTOMINMAY","","1812FFC951FC0F140E91B54117607180273601"
9556,35,"Comprobantes de caja (Salida)","C","PAGMEN",0,1,0,"Código de movimiento de salida predeterminado para los Comprobantes de Caja",0.00,0,0,"ComprobantesDeCajaSalida","Comprobantes de caja (Salida)",F,6,0,530,"TEXTOMINMAY","","112BCADE317B6B14E671BA1518306174391371"
9790,35,"CodigoDeProvincia","C","",0,1,0,"Código de provincia del librador a exportar en los comprobantes de caja",0.00,0,0,"Codigodeprovincia","Código de provincia del librador a exportar",F,3,0,530,"","","15143955D111E514B021AE7013322795823801"
9791,35,"ExportarSoloEfectivo","L",".F.",0,1,0,"Al activar exportará solo los valores de tipo efectivo en comprobantes de caja",0.00,0,0,"Exportarsoloefectivo","Exportar solo efectivo en comprobantes de caja",F,0,0,530,"","","12DDD997A15908144301A2F612197005576301"
9792,35,"DetalleSucursalCaja","N","1",0,1,0,"Indica si exporta el ID de sucursal y el numero de caja",0.00,0,0,"Detallesucursalcaja","Detalle de la sucursal y número de caja",F,0,0,530,"COMBO","Incluir solo cuando sea efectivo,Incluir,No incluir","14A480D8710983140CC186ED17664006958381"
9533,36,"IncluirCodigoDeArticuloEquivalencia","N","1",0,1,0,"Incluir código de artículo en equivalencias",0.00,0,0,"Incluircodigodearticuloequivalencia","Incluir código",T,1,0,540,"COMBO","Artículos, Equivalencias","1BD407D4F1AA95146AD1A41B14454094812551"
9536,36,"Proveedor","C","LINCE",0,1,0,"Indica el nombre del proveedor por default si no esta cargado el proveedor para el artículo",0.00,0,0,"Proveedor","Proveedor",T,40,0,540,"TEXTOMINMAY","","189CB5DE31B94E14B6318CA415653044541151"
9537,36,"TipoDeCodigoParaAsignarleElPrefijo","N","1",0,1,0,"Tipo De Codigo Para Asignarle El Prefijo",0.00,0,0,"Tipodecodigoparaasignarleelprefijo","Tipo De Codigo Para Asignarle El Prefijo",T,1,0,540,"","","1BB7087421FF94145851BA6110634647214881"
9778,36,"TipoDeItemEnLaExportacion","N","1",0,1,0,"Permite seleccionar el carácter con el que se completa el campo “Tipo de ítem” al momento de exportar.",0.00,0,0,"Tipodeitemenlaexportacion","Tipo de item en la exportación",T,0,0,540,"COMBO","Artículo,Concepto,Según comportamiento","1AF08D34D1FEA114D021B45418622938671501"
9779,36,"IncluirAlCodigo","N","1",0,1,0,"Permite seleccionar que atributos se exportan.",0.00,0,0,"Incluiralcodigo","Incluir al código",T,1,0,540,"COMBO","Artículo color y talle,Artículo y color,Artículo y talle,Artículo sin color ni talle","192F5634C1ABBA1457A1BAAC15304552631251"
9780,36,"CantidadEnUnidadDeMedida1","L",".T.",0,1,0,"Informa cantidad en unidad de medida 1.",0.00,0,0,"Cantidadenunidaddemedida1","Cantidad de unidad de medida 1",T,0,0,540,"","","16005996C15BA4143A8189F612330535563791"
9781,36,"CantidadEnUnidadDeMedida2","L",".F.",0,1,0,"Informa cantidad en unidad de medida 2.",0.00,0,0,"Cantidadenunidaddemedida2","Cantidad de unidad de medida 2",T,0,0,540,"","","1F3D392C41EF5B14A461803810998221133481"
9787,36,"CodigoParaConceptoAgrupado","C","VENTAS",0,1,0,"Código para concepto agrupado en la exportación eFlexware-Comprobantes de Venta (con detalle agrupado por concepto)",0.00,0,0,"Codigoparaconceptoagrupado","Código para concepto agrupado",F,23,0,540,"","","18840F000142DF14BAC18F1016591818391301"
9793,36,"Enviar como unidad de medida 1","C","",0,1,0,"Exportar la cantiad de unidad de medida 1 en la base de datos seleccionada",0.00,0,0,"EnviarComoUnidadDeMedida1","Exportar en base de datos (#1)",T,40,0,540,"COMBOSUCYAGRUCONTODAS","","1F8CF46DB178A7149B5187B811135255500621"
9794,36,"Enviar como unidad de medida 2","C","",0,1,0,"Exportar la cantiad de unidad de medida 2 en la base de datos seleccionada",0.00,0,0,"EnviarComoUnidadDeMedida2","Exportar en base de datos (#2)",T,40,0,540,"COMBOSUCYAGRUCONTODAS","","177CC507C157FB14DCE1A59B15558596052711"
9545,37,"Habilitar","L",".F.",0,1,0,"Habilitar",0.00,0,0,"Habilitar","Habilitar",F,0,0,600,"","","1FB10B6351DE3814E7F1BA8D12941207554701"
9546,37,"Serie del comprobante","C","0",0,1,0,"Serie del comprobante",0.00,0,0,"SerieDelComprobante","Serie del comprobante",F,1,0,600,"","","1CAB5675D15ACF14A0B198A117155206130861"
9547,37,"Rubro por defecto","C","SIN-RUBRO",0,1,0,"Rubro por defecto",0.00,0,0,"RubroPorDefecto","Rubro por defecto",F,20,0,600,"","","13A06192316626141B819F4512064932092371"
9548,37,"Archivo de retorno","C","RESULT.TXT",0,1,0,"Archivo de retorno",0.00,0,0,"ArchivoDeRetorno","Archivo de retorno",F,12,0,600,"","","1834E639C137E914D8018AD818505279506881"
9549,37,"Ejecutable","C","CLIVENTA.EXE",0,1,0,"Ejecutable",0.00,0,0,"Ejecutable","Ejecutable",F,12,0,600,"","","18F05DB4C1AAF914EB81B59618745185729071"
9551,37,"Espera","N","5",0,1,0,"Espera en segundos",0.00,0,0,"Espera","Espera",F,2,0,600,"","","1051975C817D8A14C981877311738222011361"
9552,38,"Comando externo a ejecutar en diseño de Movimiento de stock","C","",0,1,0,"Comando externo a ejecutar en diseño de Movimiento de stock",0.00,0,0,"ComandoexternoaejecutarendiseñodeMovimientodestock","Comando externo a ejecutar en diseño de Movimiento de stock",F,254,0,700,"","","16E39F6AC1BAEC1401418EA315014791871101"
9579,41,"Enviar","C","TER.SND",0,1,0,"Nombre del archivo de salida.",0.00,0,0,"Enviar","Enviar",T,15,0,601,"","","148F358F71472714D401B11010720912659971"
9580,41,"Recibir","C","TER.RCV",0,1,0,"Nombre del archivo en que se recibe la respuesta del envío de la transacción.",0.00,0,0,"Recibir","Recibir",T,254,0,601,"","","1ED1C06E81C99214AB81AA5413802646201501"
9581,41,"Ejecutar","C","TER.COM",0,1,0,"Nombre del archivo ejecutable que realizaráel envío de las transacciones.",0.00,0,0,"Ejecutar","Ejecutar",T,254,0,601,"","","170A0E05811007142D219B9018250684704571"
9582,41,"Cantidad de transacciones pendientes de envío","N","15",0,1,0,"Cantidad de transacciones pendientes que se pueden enviar junto con el último comprobante generado.",0.00,0,0,"CantidadDeTransaccionesPendientesDeEnvio","Cantidad de transacciones pendientes de envío",T,2,0,601,"","","186B237E41D6AB1466F19B0613403184091331"
9583,41,"Tiempo de espera de respuesta (segundos)","N","3",0,1,0,"Tiempo que se debe esperar la respuesta del servidor (en segundos).",0.00,0,0,"TiempoDeEsperaDeRespuestaSegundos","Tiempo de espera de respuesta (segundos)",F,1,0,601,"","","15EE8AA8319B1C140F41A66513818253107751"
9585,42,"Archivo de exportación","C","SUJVINC.txt",0,1,0,"Nombre del archivo que se exportará.",0.00,0,0,"ArchivoDeExportacion","Archivo de exportación",F,20,0,602,"","","1032BEE1D151AF142531B59D10881573252991"
9597,44,"Proveedor a exportar","C","",0,1,0,"Código del proveedor de los artículos a exportar.",0.00,0,0,"ProveedorAExportar","Proveedor a exportar",F,200,0,620,"","","1FEE8928D16A2C14A0A1814915748965122501"
9760,124,"HabilitarEquivalenciasErroresInterfazSap","L",".f.",1,0,0,"Habilitar entidad Equivalencias / errores Interfaz SAP",0.00,0,0,"Habilitarequivalenciaserroresinterfazsap","Habilitar Equivalencias Errores Interfaz Sap",T,0,0,621,"","","15D429F6B18D1814CB919B3615172831064201"
9766,125,"HabilitarEnvioDeVentasFiServ","L",".f.",0,1,0,"Habilita el envío de informe de ventas FiServ",0.00,0,0,"Habilitarenviodeventasfiserv","Habilitar envío de informe de ventas FiServ",T,0,0,622,"","","1F0F00AEC1405014605181DA11243026241101"
9767,125,"Empresa","C","",0,1,0,"Código de empresa proporcionado por FiServ",0.00,0,0,"Empresa","Empresa",T,50,0,622,"","","1A098DBAD1CBCE140C91930E15364855357051"
9768,125,"Terminal","C","",0,1,0,"Código de terminal proporcionado por FiServ",0.00,0,0,"Terminal","Terminal",T,50,0,622,"","","17AF096E71C093142601B80713792051231451"
9769,125,"DireccionIp","C","",0,1,0,"Dirección IP necesaria para conectar con el servidor SiTef",0.00,0,0,"Direccionip","Dirección Ip",T,254,0,622,"","","13D47036D1521B145A41971814630138994801"
9770,125,"Puerto","C","",0,1,0,"Puerto de conexión requerido para conectarse con el servidor SiTef",0.00,0,0,"Puerto","Puerto",T,10,0,622,"","","1274719B8152D31470A184BC15229890843461"
9776,125,"Ruta del certificado","C","",0,1,0,"Ubicación del certificado para comunicación TLS con el servidor de FiServ",0.00,0,0,"RutaDelCertificado","Ruta del certificado",T,200,0,622,"","","1D280A0DF166EF14BFD1971F17474883064301"
9801,126,"Envío automático de email al finalizar la importación","L",".F.",0,1,0,"Envío automático de email al finalizar la importación",0.00,0,0,"Envioautomaticodeemailalfinalizarlaimportacion","Envío automático de email al finalizar la importación",T,0,0,800,"","","1CE9C543C12D2C14D1E1AA9510221211871481"
